Gene_ID	Gene_Name	Cross-validated R2	Kernel	Degree	C	Population
ENSG00000166478.5	ZNF143	-0.00442076779902358	poly	7	5e-04	HIS
ENSG00000138182.10	KIF20B	-0.00442004541531651	sigmoid	2	0.5	HIS
ENSG00000143140.6	GJA5	-0.00441913621761083	sigmoid	2	1.5	HIS
ENSG00000164081.8	TEX264	-0.00441587398777692	linear	2	5e-04	HIS
ENSG00000118816.5	CCNI	-0.00441100665354921	poly	7	5e-04	HIS
ENSG00000185482.3	STAC3	-0.00440797034839981	poly	7	0.005	HIS
ENSG00000077044.5	DGKD	-0.00440152245699448	poly	7	0.01	HIS
ENSG00000130479.6	MAP1S	-0.00439752955859152	poly	6	0.005	HIS
ENSG00000141965.3	FEM1A	-0.0043924904247477	rbf	2	0.1	HIS
ENSG00000180776.11	ZDHHC20	-0.00438233787412492	sigmoid	2	0.5	HIS
ENSG00000148444.11	COMMD3	-0.00437237949568949	poly	3	5e-04	HIS
ENSG00000197363.5	ZNF517	-0.00437210316528718	poly	2	0.05	HIS
ENSG00000157778.4	PSMG3	-0.00437186360309974	rbf	2	0.05	HIS
ENSG00000122068.7	FYTTD1	-0.00437045960419189	sigmoid	2	0.05	HIS
ENSG00000185813.6	PCYT2	-0.00436899087623046	poly	3	0.05	HIS
ENSG00000254087.3	LYN	-0.00436189958304034	sigmoid	2	1e-04	HIS
ENSG00000156256.10	USP16	-0.00434846306480563	sigmoid	2	1e-04	HIS
ENSG00000153767.5	GTF2E1	-0.0043442922963985	sigmoid	2	0.5	HIS
ENSG00000148334.10	PTGES2	-0.0043405247159062	poly	5	0.005	HIS
ENSG00000130164.7	LDLR	-0.00432475446849945	poly	6	0.05	HIS
ENSG00000146676.5	PURB	-0.00432253771567717	sigmoid	2	1e-04	HIS
ENSG00000164073.5	MFSD8	-0.00431378204874941	poly	7	5e-04	HIS
ENSG00000106144.15	CASP2	-0.00431177118311044	poly	7	0.001	HIS
ENSG00000007944.10	MYLIP	-0.004304396441247	rbf	2	0.1	HIS
ENSG00000119689.10	DLST	-0.00430056069868916	sigmoid	2	0.1	HIS
ENSG00000128590.4	DNAJB9	-0.00429934862391046	sigmoid	2	1e-04	HIS
ENSG00000188676.9	IDO2	-0.00429728180303954	sigmoid	2	0.1	HIS
ENSG00000171097.9	CCBL1	-0.00429575396395392	poly	7	0.001	HIS
ENSG00000121858.6	TNFSF10	-0.0042815845626951	poly	5	0.05	HIS
ENSG00000198160.10	MIER1	-0.00427930046066389	sigmoid	2	0.5	HIS
ENSG00000132716.13	DCAF8	-0.00426264216627239	sigmoid	2	0.1	HIS
ENSG00000111247.10	RAD51AP1	-0.00425310714857448	poly	7	0.01	HIS
ENSG00000146872.13	TLK2	-0.00424788974498962	poly	7	1e-04	HIS
ENSG00000165733.6	BMS1	-0.00423301551434612	sigmoid	2	0.5	HIS
ENSG00000136305.7	CIDEB	-0.00422873473038141	poly	4	0.05	HIS
ENSG00000183864.4	TOB2	-0.00422780404663625	poly	2	0.1	HIS
ENSG00000173660.7	UQCRH	-0.00421488420977392	poly	7	0.001	HIS
ENSG00000184060.6	ADAP2	-0.00420455696359916	sigmoid	2	1e-04	HIS
ENSG00000108389.5	MTMR4	-0.00419686934900507	sigmoid	2	0.1	HIS
ENSG00000137269.10	LRRC1	-0.00419476502383196	sigmoid	2	0.1	HIS
ENSG00000184730.6	APOBR	-0.00419283446651502	sigmoid	2	0.1	HIS
ENSG00000139505.10	MTMR6	-0.0041772561070659	rbf	2	0.1	HIS
ENSG00000108244.12	KRT23	-0.00417318472227546	linear	2	5e-04	HIS
ENSG00000078808.12	SDF4	-0.00417198296792591	sigmoid	2	0.05	HIS
ENSG00000144468.12	RHBDD1	-0.00416467102884812	rbf	2	0.05	HIS
ENSG00000109670.9	FBXW7	-0.00416334990529463	sigmoid	2	0.01	HIS
ENSG00000239264.3	TXNDC5	-0.00416148461988399	poly	5	0.01	HIS
ENSG00000152217.12	SETBP1	-0.00415969540142496	sigmoid	2	1e-04	HIS
ENSG00000156928.4	MALSU1	-0.0041575816927147	poly	7	0.01	HIS
ENSG00000047056.10	WDR37	-0.00415085647135829	sigmoid	2	0.5	HIS
ENSG00000128340.10	RAC2	-0.00414875101435794	sigmoid	2	1e-04	HIS
ENSG00000047188.11	YTHDC2	-0.00414555332906628	poly	2	0.05	HIS
ENSG00000110011.9	DNAJC4	-0.00414067087394938	sigmoid	2	0.5	HIS
ENSG00000023572.4	GLRX2	-0.00413981538701438	sigmoid	2	0.5	HIS
ENSG00000175130.6	MARCKSL1	-0.00413942505818741	sigmoid	2	0.1	HIS
ENSG00000122882.5	ECD	-0.00413816442013797	poly	4	0.01	HIS
ENSG00000170142.7	UBE2E1	-0.00411068573334148	sigmoid	2	0.05	HIS
ENSG00000157796.13	WDR19	-0.0041000626378962	poly	7	0.1	HIS
ENSG00000116717.7	GADD45A	-0.00409782198549817	sigmoid	2	0.5	HIS
ENSG00000140259.6	MFAP1	-0.00409715222152407	poly	4	0.01	HIS
ENSG00000186074.14	CD300LF	-0.00409186267598864	poly	2	0.05	HIS
ENSG00000119203.9	CPSF3	-0.00409157937319176	sigmoid	2	0.1	HIS
ENSG00000140262.13	TCF12	-0.00409083615365939	sigmoid	2	0.05	HIS
ENSG00000096080.7	MRPS18A	-0.00408813303745101	sigmoid	2	0.1	HIS
ENSG00000204577.7	LILRB3	-0.00408403183376815	poly	7	0.01	HIS
ENSG00000106723.12	SPIN1	-0.00407875825909585	sigmoid	2	0.1	HIS
ENSG00000100601.5	ALKBH1	-0.00407618560512755	poly	6	0.005	HIS
ENSG00000105726.12	ATP13A1	-0.00406931794079071	poly	6	0.1	HIS
ENSG00000143303.7	RRNAD1	-0.00406881676875734	sigmoid	2	1e-04	HIS
ENSG00000131242.11	RAB11FIP4	-0.00406435452844145	poly	6	0.01	HIS
ENSG00000158769.13	F11R	-0.00405778573715085	poly	7	0.005	HIS
ENSG00000164306.6	CCDC111	-0.00405533425053499	sigmoid	2	0.5	HIS
ENSG00000136630.11	HLX	-0.004055031494078	poly	7	0.01	HIS
ENSG00000145388.9	METTL14	-0.00405332436211272	sigmoid	2	0.1	HIS
ENSG00000068028.13	RASSF1	-0.00402490773832502	rbf	2	0.1	HIS
ENSG00000119185.8	ITGB1BP1	-0.00401008307709627	poly	6	0.01	HIS
ENSG00000198721.8	ECI2	-0.00400616110443335	sigmoid	2	0.5	HIS
ENSG00000146733.9	PSPH	-0.00398777376034905	sigmoid	2	0.1	HIS
ENSG00000115504.10	EHBP1	-0.003985548096898	poly	7	0.001	HIS
ENSG00000080822.12	CLDND1	-0.00398198767248914	poly	2	0.01	HIS
ENSG00000104687.8	GSR	-0.00398007346535505	sigmoid	2	0.5	HIS
ENSG00000157557.7	ETS2	-0.0039762198328138	poly	7	0.01	HIS
ENSG00000184840.7	TMED9	-0.00397314789280059	poly	7	0.01	HIS
ENSG00000254505.3	CHMP4A	-0.00397235426245801	sigmoid	2	0.1	HIS
ENSG00000061794.8	MRPS35	-0.00396703783793648	sigmoid	2	1e-04	HIS
ENSG00000170322.10	NFRKB	-0.00395499734731044	sigmoid	2	1e-04	HIS
ENSG00000188483.6	IER5L	-0.00394699791220283	sigmoid	2	1e-04	HIS
ENSG00000143774.12	GUK1	-0.00394635638337786	poly	6	0.01	HIS
ENSG00000197885.6	NKIRAS1	-0.00394285154489642	sigmoid	2	0.1	HIS
ENSG00000170365.5	SMAD1	-0.00393936489035844	poly	2	0.05	HIS
ENSG00000132589.11	FLOT2	-0.00393624258543492	rbf	2	5e-04	HIS
ENSG00000123395.10	C12orf44	-0.00392543089076762	poly	2	0.05	HIS
ENSG00000168404.8	MLKL	-0.00392112110825229	poly	4	0.01	HIS
ENSG00000149187.13	CELF1	-0.00391758453906583	sigmoid	2	0.1	HIS
ENSG00000100811.6	YY1	-0.00391308783059039	poly	2	0.005	HIS
ENSG00000107872.8	FBXL15	-0.00390356243452772	rbf	2	0.05	HIS
ENSG00000175294.5	CATSPER1	-0.00389705152698356	rbf	2	0.05	HIS
ENSG00000165490.8	C11orf82	-0.00389295505384146	sigmoid	2	0.5	HIS
ENSG00000175197.6	DDIT3	-0.00389112597923309	sigmoid	2	1e-04	HIS
ENSG00000155313.11	USP25	-0.00388874081529569	poly	4	0.05	HIS
ENSG00000174444.10	RPL4	-0.00387576488939292	sigmoid	2	0.01	HIS
ENSG00000039523.13	FAM65A	-0.00387516049823957	rbf	2	1e-04	HIS
ENSG00000081019.9	RSBN1	-0.00387345121211529	poly	5	0.01	HIS
ENSG00000170385.9	SLC30A1	-0.00386582969257463	sigmoid	2	0.1	HIS
ENSG00000171812.6	COL8A2	-0.00386463259257566	poly	2	0.005	HIS
ENSG00000206190.7	ATP10A	-0.00386289563566109	sigmoid	2	1e-04	HIS
ENSG00000104129.5	DNAJC17	-0.00386209753557409	sigmoid	2	1e-04	HIS
ENSG00000149294.12	NCAM1	-0.00384505836088	poly	7	0.01	HIS
ENSG00000166887.11	VPS39	-0.00384250563148303	sigmoid	2	0.1	HIS
ENSG00000130734.5	ATG4D	-0.00384205141025571	sigmoid	2	0.1	HIS
ENSG00000163257.6	DCAF16	-0.00383941800927601	sigmoid	2	0.5	HIS
ENSG00000090674.11	MCOLN1	-0.00383856021791775	poly	7	5e-04	HIS
ENSG00000125686.7	MED1	-0.00383713284318659	sigmoid	2	0.05	HIS
ENSG00000065357.15	DGKA	-0.00383403819760075	sigmoid	2	0.1	HIS
ENSG00000133740.6	E2F5	-0.00383043609921694	poly	7	0.001	HIS
ENSG00000037474.10	NSUN2	-0.00382308855516431	poly	4	0.05	HIS
ENSG00000246705.3	H2AFJ	-0.00382134132975918	poly	4	0.01	HIS
ENSG00000100083.14	GGA1	-0.00381752825026556	sigmoid	2	0.5	HIS
ENSG00000164008.9	C1orf50	-0.00381533860955194	poly	7	0.005	HIS
ENSG00000122644.8	ARL4A	-0.00380930749857882	sigmoid	2	0.05	HIS
ENSG00000129696.8	TTI2	-0.00380487983522078	sigmoid	2	0.05	HIS
ENSG00000214753.2	HNRNPUL2	-0.00380422634525046	sigmoid	2	1e-04	HIS
ENSG00000184887.9	BTBD6	-0.00379897319050779	sigmoid	2	1e-04	HIS
ENSG00000174840.8	PDE12	-0.00379646465833752	rbf	2	0.1	HIS
ENSG00000174373.11	RALGAPA1	-0.00379365112233834	sigmoid	2	2	HIS
ENSG00000076258.5	FMO4	-0.00379038408199335	sigmoid	2	0.1	HIS
ENSG00000179085.7	DPM3	-0.00378312663468954	poly	2	0.005	HIS
ENSG00000204394.8	VARS	-0.00377748303785652	sigmoid	2	0.1	HIS
ENSG00000183607.5	GKN2	-0.00377716177912826	poly	6	0.005	HIS
ENSG00000167996.11	FTH1	-0.00377555912334167	sigmoid	2	0.01	HIS
ENSG00000169021.4	UQCRFS1	-0.00377331475495823	poly	7	0.001	HIS
ENSG00000182544.8	MFSD5	-0.00376534939350475	sigmoid	2	0.05	HIS
ENSG00000182973.14	CNOT10	-0.00375909670745822	poly	6	0.005	HIS
ENSG00000198837.5	DENND4B	-0.00375072646340535	poly	3	0.01	HIS
ENSG00000117691.5	NENF	-0.00374752658078055	rbf	2	0.1	HIS
ENSG00000159228.8	CBR1	-0.00372311737520703	poly	6	0.01	HIS
ENSG00000144674.12	GOLGA4	-0.00371780867033311	sigmoid	2	1e-04	HIS
ENSG00000187713.5	TMEM203	-0.00371671505926754	poly	7	1e-04	HIS
ENSG00000198815.4	FOXJ3	-0.00371419378233711	poly	7	0.005	HIS
ENSG00000125485.13	DDX31	-0.00371285119946423	sigmoid	2	0.1	HIS
ENSG00000116752.5	BCAS2	-0.0037020495467248	sigmoid	2	0.005	HIS
ENSG00000146540.10	C7orf50	-0.00369918351300311	poly	4	0.01	HIS
ENSG00000198252.7	STYX	-0.00369545363069612	rbf	2	0.05	HIS
ENSG00000184384.9	MAML2	-0.00369231790060685	poly	7	1e-04	HIS
ENSG00000139410.10	SDSL	-0.00368637115712636	sigmoid	2	0.1	HIS
ENSG00000187240.9	DYNC2H1	-0.00368477488471943	poly	6	0.01	HIS
ENSG00000131507.9	NDFIP1	-0.00368011951304663	poly	7	0.1	HIS
ENSG00000149781.8	FERMT3	-0.00367865868822952	poly	7	0.001	HIS
ENSG00000160593.13	AMICA1	-0.0036730529703304	sigmoid	2	0.05	HIS
ENSG00000105568.13	PPP2R1A	-0.00364615147817895	sigmoid	2	0.5	HIS
ENSG00000144848.6	ATG3	-0.00364001903399709	poly	5	0.01	HIS
ENSG00000104343.15	UBE2W	-0.00363979864363189	sigmoid	2	1e-04	HIS
ENSG00000134851.7	TMEM165	-0.00363959213829868	sigmoid	2	0.5	HIS
ENSG00000143368.9	SF3B4	-0.00363713506595169	sigmoid	2	1e-04	HIS
ENSG00000114503.6	NCBP2	-0.00363445499166388	sigmoid	2	0.5	HIS
ENSG00000185324.17	CDK10	-0.00363373477876998	poly	2	0.1	HIS
ENSG00000008256.11	CYTH3	-0.00363246001375324	poly	4	0.01	HIS
ENSG00000177076.4	ACER2	-0.00361971521614088	sigmoid	2	0.5	HIS
ENSG00000162607.8	USP1	-0.00361546295122277	poly	7	0.01	HIS
ENSG00000116213.11	WRAP73	-0.00360680127718265	sigmoid	2	1e-04	HIS
ENSG00000132294.9	EFR3A	-0.0036020565099649	sigmoid	2	0.1	HIS
ENSG00000171428.9	NAT1	-0.003601013438543	poly	7	5e-04	HIS
ENSG00000101199.8	ARFGAP1	-0.0035964369537995	poly	7	0.005	HIS
ENSG00000135837.11	CEP350	-0.00358534468054479	poly	7	0.01	HIS
ENSG00000106524.4	ANKMY2	-0.00358082418684136	poly	7	0.05	HIS
ENSG00000138286.9	FAM149B1	-0.00357843397410069	linear	2	0.001	HIS
ENSG00000141627.9	DYM	-0.00357482335519561	poly	5	0.05	HIS
ENSG00000177674.11	AGTRAP	-0.00356469734097655	sigmoid	2	0.05	HIS
ENSG00000138293.15	NCOA4	-0.00355845857220647	sigmoid	2	1e-04	HIS
ENSG00000113845.5	TIMMDC1	-0.00355349520569408	sigmoid	2	0.1	HIS
ENSG00000163162.4	RNF149	-0.00355220396561358	rbf	2	0.001	HIS
ENSG00000051596.5	THOC3	-0.00354895992482525	sigmoid	2	0.5	HIS
ENSG00000166562.4	SEC11C	-0.00354663114898566	rbf	2	0.1	HIS
ENSG00000108179.9	PPIF	-0.00354648917594256	poly	7	0.01	HIS
ENSG00000196284.9	SUPT3H	-0.00354374507760131	sigmoid	2	1	HIS
ENSG00000143093.10	STRIP1	-0.00354099477893206	poly	4	0.005	HIS
ENSG00000166484.15	MAPK7	-0.00353930073172428	sigmoid	2	0.1	HIS
ENSG00000132768.9	DPH2	-0.00353250192328036	poly	6	0.005	HIS
ENSG00000129515.14	SNX6	-0.00353242229702313	sigmoid	2	1e-04	HIS
ENSG00000236104.2	ZBTB22	-0.00352783957790743	sigmoid	2	0.05	HIS
ENSG00000112237.8	CCNC	-0.00352711846339666	sigmoid	2	1e-04	HIS
ENSG00000030419.12	IKZF2	-0.00351561026132601	poly	7	0.01	HIS
ENSG00000126860.7	EVI2A	-0.00350895960448707	rbf	2	0.1	HIS
ENSG00000111885.5	MAN1A1	-0.00350549694706288	poly	2	0.05	HIS
ENSG00000168175.9	MAPK1IP1L	-0.00350193003973529	rbf	2	0.1	HIS
ENSG00000076108.7	BAZ2A	-0.00349765378725997	rbf	2	0.05	HIS
ENSG00000197008.5	ZNF138	-0.00349428010880652	sigmoid	2	1e-04	HIS
ENSG00000032444.11	PNPLA6	-0.00348811544339944	poly	7	5e-04	HIS
ENSG00000167685.10	ZNF444	-0.00348609644781364	sigmoid	2	0.5	HIS
ENSG00000056586.11	RC3H2	-0.00347569174531237	poly	7	5e-04	HIS
ENSG00000148291.5	SURF2	-0.00346445012628867	sigmoid	2	0.05	HIS
ENSG00000105701.10	FKBP8	-0.00345710660653766	linear	2	1e-04	HIS
ENSG00000163156.7	SCNM1	-0.00345476173607289	sigmoid	2	0.1	HIS
ENSG00000185480.7	PARPBP	-0.00344888106045014	sigmoid	2	0.1	HIS
ENSG00000068079.3	IFI35	-0.00344768787143674	poly	6	0.005	HIS
ENSG00000100926.10	TM9SF1	-0.00344196718610044	sigmoid	2	1e-04	HIS
ENSG00000011260.9	UTP18	-0.0034362514536511	sigmoid	2	1e-04	HIS
ENSG00000169288.13	MRPL1	-0.00343592504640895	poly	3	0.01	HIS
ENSG00000174547.9	MRPL11	-0.0034267154247696	poly	6	0.01	HIS
ENSG00000150991.10	UBC	-0.00341919530413293	sigmoid	2	1e-04	HIS
ENSG00000225830.6	ERCC6	-0.00341196796333203	sigmoid	2	0.5	HIS
ENSG00000011243.12	AKAP8L	-0.00340576951920972	rbf	2	0.5	HIS
ENSG00000141934.5	PPAP2C	-0.00340566749244655	rbf	2	0.1	HIS
ENSG00000179583.13	CIITA	-0.00339003570270178	sigmoid	2	0.5	HIS
ENSG00000071626.12	DAZAP1	-0.00338721963910793	linear	2	1e-04	HIS
ENSG00000100425.14	BRD1	-0.00338587758761282	sigmoid	2	0.5	HIS
ENSG00000184967.2	NOC4L	-0.00338479258733622	poly	7	1e-04	HIS
ENSG00000196636.7	ACN9	-0.00336785916707374	sigmoid	2	1	HIS
ENSG00000105492.11	SIGLEC6	-0.00336314425367215	poly	2	0.05	HIS
ENSG00000179833.3	SERTAD2	-0.00335497933725972	sigmoid	2	1e-04	HIS
ENSG00000143125.5	PROK1	-0.00334568635384469	sigmoid	2	0.01	HIS
ENSG00000182568.12	SATB1	-0.00333819603790257	sigmoid	2	0.05	HIS
ENSG00000184635.9	ZNF93	-0.00332630810988253	linear	2	1e-04	HIS
ENSG00000104218.9	CSPP1	-0.00332189194522439	rbf	2	0.05	HIS
ENSG00000117036.7	ETV3	-0.00331531248053214	poly	2	0.05	HIS
ENSG00000091651.4	ORC6	-0.00331378474631161	poly	7	5e-04	HIS
ENSG00000184508.6	HDDC3	-0.00331291141185619	rbf	2	0.1	HIS
ENSG00000064199.2	SPA17	-0.00331236696157073	sigmoid	2	0.5	HIS
ENSG00000155629.10	PIK3AP1	-0.00330569225322548	poly	7	0.001	HIS
ENSG00000133216.12	EPHB2	-0.00330419774986179	sigmoid	2	2	HIS
ENSG00000198730.3	CTR9	-0.00330260557039337	rbf	2	1	HIS
ENSG00000139437.13	TCHP	-0.00329949743071092	rbf	2	0.01	HIS
ENSG00000115966.12	ATF2	-0.00329239144043592	sigmoid	2	1e-04	HIS
ENSG00000116815.11	CD58	-0.00329042096943228	sigmoid	2	0.1	HIS
ENSG00000185950.7	IRS2	-0.00329025737267943	poly	3	0.05	HIS
ENSG00000139428.7	MMAB	-0.00327454979133444	poly	2	0.05	HIS
ENSG00000131236.12	CAP1	-0.00326180495701356	rbf	2	0.1	HIS
ENSG00000177105.9	RHOG	-0.00326025330717679	poly	7	0.001	HIS
ENSG00000136925.10	TSTD2	-0.00325583115661525	rbf	2	1.5	HIS
ENSG00000100442.6	FKBP3	-0.00324733660131298	sigmoid	2	0.05	HIS
ENSG00000183520.7	UTP11L	-0.00321943772764206	sigmoid	2	1	HIS
ENSG00000196497.11	IPO4	-0.00321472703143173	sigmoid	2	0.1	HIS
ENSG00000113194.8	FAF2	-0.00312693176612755	rbf	2	0.1	HIS
ENSG00000078487.13	ZCWPW1	-0.00311838603948273	poly	7	1e-04	HIS
ENSG00000030582.12	GRN	-0.0031161112227778	poly	6	0.01	HIS
ENSG00000161526.10	SAP30BP	-0.0031037761091143	sigmoid	2	1e-04	HIS
ENSG00000115816.9	CEBPZ	-0.00310368257241318	poly	3	0.05	HIS
ENSG00000111642.10	CHD4	-0.00310282121195955	poly	4	0.01	HIS
ENSG00000185565.6	LSAMP	-0.00309851460524326	sigmoid	2	0.005	HIS
ENSG00000119640.4	ACYP1	-0.0030959961282558	poly	6	0.01	HIS
ENSG00000151239.9	TWF1	-0.00309194487716917	poly	7	1e-04	HIS
ENSG00000116539.6	ASH1L	-0.00308996062714764	sigmoid	2	0.01	HIS
ENSG00000128815.13	WDFY4	-0.003082322957553	rbf	2	1	HIS
ENSG00000065559.10	MAP2K4	-0.00307483110962812	poly	4	0.01	HIS
ENSG00000123106.6	CCDC91	-0.00307182542441136	rbf	2	0.05	HIS
ENSG00000041880.10	PARP3	-0.00306644310667838	sigmoid	2	1e-04	HIS
ENSG00000175206.6	NPPA	-0.00306295066687943	sigmoid	2	0.01	HIS
ENSG00000138698.10	RAP1GDS1	-0.00305799253488392	poly	2	0.05	HIS
ENSG00000134070.4	IRAK2	-0.00305210838612864	rbf	2	0.5	HIS
ENSG00000172578.7	KLHL6	-0.00304402462795448	sigmoid	2	1e-04	HIS
ENSG00000196705.4	ZNF431	-0.00303629125376454	sigmoid	2	0.5	HIS
ENSG00000135269.13	TES	-0.00303600743241845	sigmoid	2	0.5	HIS
ENSG00000172164.9	SNTB1	-0.00303254440556886	poly	4	0.001	HIS
ENSG00000112473.12	SLC39A7	-0.00302618420053593	sigmoid	2	0.05	HIS
ENSG00000127452.4	FBXL12	-0.00302528715757895	poly	7	0.01	HIS
ENSG00000131697.13	NPHP4	-0.00301194344038385	poly	3	0.05	HIS
ENSG00000169519.15	METTL15	-0.00300937861524875	poly	4	0.01	HIS
ENSG00000101337.11	TM9SF4	-0.0030047789750431	poly	6	0.005	HIS
ENSG00000106803.5	SEC61B	-0.00300229247212913	sigmoid	2	1e-04	HIS
ENSG00000073910.15	FRY	-0.00300211872242029	sigmoid	2	0.5	HIS
ENSG00000175198.10	PCCA	-0.00300125248183194	rbf	2	0.1	HIS
ENSG00000168067.7	MAP4K2	-0.00299633805271999	sigmoid	2	0.05	HIS
ENSG00000129292.15	PHF20L1	-0.00298887019415941	sigmoid	2	0.1	HIS
ENSG00000141642.4	ELAC1	-0.00297507611256858	poly	7	0.05	HIS
ENSG00000163171.6	CDC42EP3	-0.00297278336931479	sigmoid	2	0.5	HIS
ENSG00000133193.8	FAM104A	-0.00296139407920637	rbf	2	0.1	HIS
ENSG00000182199.6	SHMT2	-0.0029604760483146	rbf	2	0.05	HIS
ENSG00000256043.2	CTSO	-0.00296029068981651	sigmoid	2	0.5	HIS
ENSG00000115211.11	EIF2B4	-0.00294732236472066	sigmoid	2	0.05	HIS
ENSG00000151116.12	UEVLD	-0.00294432885185218	poly	7	0.005	HIS
ENSG00000077254.10	USP33	-0.00294136797330118	poly	7	0.005	HIS
ENSG00000197561.2	ELANE	-0.00292996508240497	linear	2	5e-04	HIS
ENSG00000186104.6	CYP2R1	-0.00291735991602395	sigmoid	2	0.1	HIS
ENSG00000174123.6	TLR10	-0.00291094514797494	sigmoid	2	1	HIS
ENSG00000066557.5	LRRC40	-0.00290755813752466	sigmoid	2	0.5	HIS
ENSG00000143106.8	PSMA5	-0.00289269164692527	poly	7	5e-04	HIS
ENSG00000188976.6	NOC2L	-0.00286894970621474	sigmoid	2	0.01	HIS
ENSG00000141380.9	SS18	-0.00285740589576127	sigmoid	2	0.5	HIS
ENSG00000244045.5	TMEM199	-0.00285146496220978	poly	6	0.01	HIS
ENSG00000139974.11	SLC38A6	-0.00285018916148552	sigmoid	2	1	HIS
ENSG00000162517.8	PEF1	-0.00283606424329788	poly	7	0.005	HIS
ENSG00000109511.6	ANXA10	-0.00282453697907488	sigmoid	2	1e-04	HIS
ENSG00000137497.13	NUMA1	-0.00281458972334634	poly	5	1e-04	HIS
ENSG00000112242.10	E2F3	-0.00280763768158123	sigmoid	2	5e-04	HIS
ENSG00000125637.10	PSD4	-0.00280315529279114	poly	3	0.05	HIS
ENSG00000150433.5	TMEM218	-0.00279729490332286	sigmoid	2	0.1	HIS
ENSG00000197451.6	HNRNPAB	-0.00279375515754021	poly	5	0.01	HIS
ENSG00000126457.16	PRMT1	-0.0027857424701017	rbf	2	0.01	HIS
ENSG00000134108.8	ARL8B	-0.00278420723805193	poly	7	0.005	HIS
ENSG00000013810.14	TACC3	-0.00278200888334623	poly	4	0.001	HIS
ENSG00000177565.11	TBL1XR1	-0.00277794526499311	sigmoid	2	0.1	HIS
ENSG00000129467.9	ADCY4	-0.00275050704827196	sigmoid	2	0.5	HIS
ENSG00000138613.9	APH1B	-0.00274625500362931	poly	7	0.001	HIS
ENSG00000165644.6	COMTD1	-0.00273968238185514	sigmoid	2	0.05	HIS
ENSG00000100104.7	SRRD	-0.00273897547850555	poly	7	0.1	HIS
ENSG00000198690.5	FAN1	-0.00273019869968525	poly	7	0.01	HIS
ENSG00000112200.12	ZNF451	-0.00272892242603244	rbf	2	0.1	HIS
ENSG00000171723.11	GPHN	-0.00272744004330223	rbf	2	0.1	HIS
ENSG00000111652.5	COPS7A	-0.0027241554875113	poly	7	5e-04	HIS
ENSG00000075790.6	BCAP29	-0.0027207418716398	sigmoid	2	0.5	HIS
ENSG00000164941.9	INTS8	-0.00271556028162971	poly	3	0.05	HIS
ENSG00000163376.7	KBTBD8	-0.00270345870572477	poly	5	0.001	HIS
ENSG00000108798.4	ABI3	-0.00270221133552611	poly	7	5e-04	HIS
ENSG00000115486.6	GGCX	-0.00270187535548048	poly	7	0.005	HIS
ENSG00000117758.9	STX12	-0.00269399471650793	sigmoid	2	0.1	HIS
ENSG00000263002.3	ZNF234	-0.00268286407494327	linear	2	1e-04	HIS
ENSG00000020922.8	MRE11A	-0.00268017110550556	sigmoid	2	0.5	HIS
ENSG00000147655.6	RSPO2	-0.00266652631433069	sigmoid	2	0.005	HIS
ENSG00000166333.9	ILK	-0.00265121837286431	poly	7	0.01	HIS
ENSG00000159079.14	C21orf59	-0.00264471223165459	sigmoid	2	1e-04	HIS
ENSG00000015676.12	NUDCD3	-0.00264039297818361	poly	7	0.01	HIS
ENSG00000213983.7	AP1G2	-0.0026308868406578	poly	6	0.005	HIS
ENSG00000162694.9	EXTL2	-0.002628043380784	rbf	2	0.5	HIS
ENSG00000121964.9	GTDC1	-0.00261072941943756	sigmoid	2	1e-04	HIS
ENSG00000168890.9	TMEM150A	-0.00260469153359104	poly	4	0.05	HIS
ENSG00000221886.3	C5orf54	-0.0025916474204642	sigmoid	2	0.5	HIS
ENSG00000168439.12	STIP1	-0.00257764765066526	linear	2	1e-04	HIS
ENSG00000166925.4	TSC22D4	-0.00257269812938734	poly	7	0.05	HIS
ENSG00000000938.8	FGR	-0.00257167677947947	poly	7	0.001	HIS
ENSG00000095015.5	MAP3K1	-0.00257160222896411	sigmoid	2	0.1	HIS
ENSG00000229314.4	ORM1	-0.00253207299727016	sigmoid	2	1	HIS
ENSG00000165669.9	FAM204A	-0.00252978137861632	poly	7	0.005	HIS
ENSG00000185862.5	EVI2B	-0.0025285148984268	poly	6	0.01	HIS
ENSG00000021762.15	OSBPL5	-0.00251669384689548	linear	2	1e-04	HIS
ENSG00000162711.12	NLRP3	-0.00250966396832859	poly	2	0.05	HIS
ENSG00000157873.13	TNFRSF14	-0.00250892474457702	rbf	2	0.1	HIS
ENSG00000105849.5	TWISTNB	-0.00249869294301754	sigmoid	2	0.1	HIS
ENSG00000007545.11	CRAMP1L	-0.00249488063138235	sigmoid	2	0.5	HIS
ENSG00000213903.4	LTB4R	-0.00248235716352381	sigmoid	2	0.1	HIS
ENSG00000178567.5	EPM2AIP1	-0.00247842038576764	poly	4	0.01	HIS
ENSG00000130779.15	CLIP1	-0.00246650490277769	rbf	2	0.05	HIS
ENSG00000163788.9	SNRK	-0.00245445974963088	rbf	2	0.1	HIS
ENSG00000205808.4	PPAPDC2	-0.0024423248309241	rbf	2	0.5	HIS
ENSG00000100138.9	NHP2L1	-0.00243134902384088	sigmoid	2	0.01	HIS
ENSG00000119574.8	ZBTB45	-0.00242774079739372	sigmoid	2	0.05	HIS
ENSG00000156802.8	ATAD2	-0.00242651779729202	sigmoid	2	1e-04	HIS
